OID_,subtype,curb_id,txt_failed,txt,img_urls,arrows,type,symbols,dist_m,facing,
11765, ,cGhpbGFkZWxwaGlhOjQ5NTEz,F,NO PARKING TAXI STAND,"https://api.coord.com/surveyor/photo/372201, https://api.coord.com/surveyor/photo/373017",left,Parking Sign, ,14.1499996,unknown,
15806, ,cGhpbGFkZWxwaGlhOjExMzMwNw,F,NO PARKING TAXI STAND,"https://api.coord.com/surveyor/photo/356551, https://api.coord.com/surveyor/photo/357533",left,Parking Sign, ,57.7799988,unknown,
13176, ,cGhpbGFkZWxwaGlhOjczNzY2,F,NO PARKING TAXI ONLY,"https://api.coord.com/surveyor/photo/367051, https://api.coord.com/surveyor/photo/371927",right,Parking Sign, ,82.9800034,street,
12711, ,cGhpbGFkZWxwaGlhOjcxNDcy,F,"NO PARKING STREET WORK SCHEDULED MAY 20, 2019 TO JUNE 20, 2019 FROM 7:00 AM TO 4:00 PM VIOLATORS WILL BE TOWED CITY OF PHILADELPHIA",https://api.coord.com/surveyor/photo/356401,none,Parking Sign, ,33.5,unknown,
12557, ,cGhpbGFkZWxwaGlhOjY0OTQw,F,"NO PARKING STREET CLEANING
WEDNESDAY 3 AM - 5 AM
MAR THRU DEC","https://api.coord.com/surveyor/photo/378184, https://api.coord.com/surveyor/photo/377767",left_right,Parking Sign, ,12.3599997,sidewalk,
15319, ,cGhpbGFkZWxwaGlhOjg5NjEw,F,NO PARKING STREET CLEANING WEDNESDAY 3AM-5AM MAR THRU DEC,"https://api.coord.com/surveyor/photo/378464, https://api.coord.com/surveyor/photo/377968",left_right,Parking Sign, ,31.8400002,sidewalk,
1052, ,cGhpbGFkZWxwaGlhOjU1Nzk,F,NO PARKING STREET CLEANING WEDNESDAY 3 AM-5 AM MAR THRU DEC,"https://api.coord.com/surveyor/photo/377281, https://api.coord.com/surveyor/photo/376752",left_right,Parking Sign, ,79.6500015,street,
15053, ,cGhpbGFkZWxwaGlhOjg4NTY3,F,NO PARKING STREET CLEANING 1ST AND 3RD THURSDAY 8 AM - 11 AM MAR THRU DEC,https://api.coord.com/surveyor/photo/378428,left_right,Parking Sign, ,0.13,unknown,
9491, ,cGhpbGFkZWxwaGlhOjQwODI0,F,NO PARKING STREET CLEANING 1ST AND 3RD FRIDAY 9AM-11AM MAR THRU DEC,https://api.coord.com/surveyor/photo/377904,left_right,Parking Sign, ,39.4799995,street,
9888, ,cGhpbGFkZWxwaGlhOjQyNjY5,F,NO PARKING SPECIAL VEHICLE VENDING ZONE,"https://api.coord.com/surveyor/photo/376513, https://api.coord.com/surveyor/photo/375663",right,Parking Sign, ,65.6500015,sidewalk,
13022, ,cGhpbGFkZWxwaGlhOjczNzI2,F,NO PARKING SPECIAL VEHICLE VENDING ZONE,https://api.coord.com/surveyor/photo/375785,right,Parking Sign, ,134.2100067,unknown,
15087, ,cGhpbGFkZWxwaGlhOjg4Njc4,F,NO PARKING SPECIAL VEHICLE VENDING ZONE,https://api.coord.com/surveyor/photo/368655,left,Parking Sign, ,56.5499992,unknown,
4524, ,cGhpbGFkZWxwaGlhOjEzOTM1,F,NO PARKING SEPTA VEHICLES T-CAR ONLY,https://api.coord.com/surveyor/photo/346685,left,Parking Sign, ,80.2699966,street,
14984, ,cGhpbGFkZWxwaGlhOjg4Mjgw,F,NO PARKING SENIOR BUS LOADING ONLY,https://api.coord.com/surveyor/photo/372364,left,Parking Sign, ,37.9099998,unknown,
247, ,cGhpbGFkZWxwaGlhOjQ1OTk,F,NO PARKING SCHOOL HOURS 7 AM - 5 PM,"https://api.coord.com/surveyor/photo/370696, https://api.coord.com/surveyor/photo/361524",left,Parking Sign, ,75.9499969,unknown,
10492, ,cGhpbGFkZWxwaGlhOjQyOTk2,F,NO PARKING RESERVED ELECTRIC VEHICLE ONLY 6:00PM-6:00AM MON-SUN,"https://api.coord.com/surveyor/photo/374802, https://api.coord.com/surveyor/photo/373760",right,Parking Sign, ,148.4799957,unknown,
7927, ,cGhpbGFkZWxwaGlhOjMwNjA4,F,NO PARKING RESERVED ELECTRIC VEHICLE ONLY 6:00 PM-6:00 AM MON-SUN,"https://api.coord.com/surveyor/photo/371052, https://api.coord.com/surveyor/photo/362079",left,Parking Sign, ,83.9000015,unknown,
10488, ,cGhpbGFkZWxwaGlhOjQyOTk2,F,NO PARKING RESERVED ELECTRIC VEHICLE ONLY 6:00 PM - 6:00 AM MON - SUN,"https://api.coord.com/surveyor/photo/374801, https://api.coord.com/surveyor/photo/373759",left,Parking Sign, ,142.8899994,unknown,
1738, ,cGhpbGFkZWxwaGlhOjcxMTE,F,"NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY
MON - FRI 6:00AM - 4:00PM
RESTRICTED HOURS",https://api.coord.com/surveyor/photo/360324,left,Parking Sign, ,55.1699982,street,
1920, ,cGhpbGFkZWxwaGlhOjcxMjQ,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 9:30 AM-4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/346357,left,Parking Sign, ,75.5500031,unknown,
8879, ,cGhpbGFkZWxwaGlhOjM5MzMy,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 9:30 AM-4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/351100,right,Parking Sign, ,134.3500061,unknown,
7065, ,cGhpbGFkZWxwaGlhOjI0MzAz,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PMRESTRICTED HOURS,https://api.coord.com/surveyor/photo/356113,left,Parking Sign, ,8.5900002,unknown,
6550, ,cGhpbGFkZWxwaGlhOjI0Mjcx,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/362472, https://api.coord.com/surveyor/photo/366536",right,Parking Sign, ,17.0699997,street,
6609, ,cGhpbGFkZWxwaGlhOjI0Mjcz,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/356740, https://api.coord.com/surveyor/photo/357034",left,Parking Sign, ,9.5,unknown,
12375, ,cGhpbGFkZWxwaGlhOjY0NTk5,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/642067,left,Parking Sign, ,91.3600006,street,
12644, ,cGhpbGFkZWxwaGlhOjcxNDA3,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/356378,left,Parking Sign, ,93.6699982,unknown,
14326, ,cGhpbGFkZWxwaGlhOjg0ODIz,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/642023,left,Parking Sign, ,35.3400002,sidewalk,
1621, ,cGhpbGFkZWxwaGlhOjcxMDc,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM,https://api.coord.com/surveyor/photo/361021,right,Parking Sign, ,78.9599991,unknown,
13333, ,cGhpbGFkZWxwaGlhOjczNzk3,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON-FRI 6:00AM-4:00PM,https://api.coord.com/surveyor/photo/371985,right,Parking Sign, ,113.9199982,unknown,
6610, ,cGhpbGFkZWxwaGlhOjI0Mjcz,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON - FRI 6:00AM - 4:00PM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/356740, https://api.coord.com/surveyor/photo/357034",left,Parking Sign, ,9.5,unknown,
15395, ,cGhpbGFkZWxwaGlhOjk5MTU3,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON - FRI 6:00 AM - 4:00PM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/347303, https://api.coord.com/surveyor/photo/360953",right,Parking Sign, ,42.9399986,unknown,
1597, ,cGhpbGFkZWxwaGlhOjcxMDc,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON - FRI 6:00 AM - 4:00 PM RESTRICTED HOURS LOADING ONLY 30 MIN LIMIT MON - FRI 4:00 PM - 10:00 PM SAT - SUN 8:00 AM - 10:00 PM,https://api.coord.com/surveyor/photo/361163,left,Parking Sign, ,60.0699997,unknown,
10113, ,cGhpbGFkZWxwaGlhOjQyODcz,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON - FRI 6:00 AM - 4:00 PM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/346940, https://api.coord.com/surveyor/photo/351109",left,Parking Sign, ,13.6400003,unknown,
11924, ,cGhpbGFkZWxwaGlhOjUwOTEx,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON - FRI 6:00 AM - 4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/374421,right,Parking Sign, ,73.6100006,unknown,
12351, ,cGhpbGFkZWxwaGlhOjY0NTk3,F,NO PARKING REGISTERED PACKAGE DELIVERY COMPANIES ONLY MON - FRI 6 :00 AM - 4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/347009,right,Parking Sign, ,72,street,
9122, ,cGhpbGFkZWxwaGlhOjQwMzc4,F,NO PARKING RED CROSS CARS ONLY,"https://api.coord.com/surveyor/photo/375499, https://api.coord.com/surveyor/photo/369049",left,Parking Sign, ,6.4000001,sidewalk,
14380, ,cGhpbGFkZWxwaGlhOjg0ODI3,F,"NO PARKING PRESS ONLY
MON-FRI 8:00AM -6:00PM",https://api.coord.com/surveyor/photo/351288,left,Parking Sign, ,26,sidewalk,
1677, ,cGhpbGFkZWxwaGlhOjcxMDk,F,"NO PARKING PRESS ONLY 
MON-FRI 8:00 AM-6:00 PM
","https://api.coord.com/surveyor/photo/361041, https://api.coord.com/surveyor/photo/361212",left,Parking Sign, ,42.4599991,street,
4422, ,cGhpbGFkZWxwaGlhOjEzNDY3,F,NO PARKING PRESS ONLY,https://api.coord.com/surveyor/photo/346586,right,Parking Sign, ,39.9500008,unknown,
11795, ,cGhpbGFkZWxwaGlhOjQ5NTEz,F,NO PARKING PRESS ONLY,https://api.coord.com/surveyor/photo/372249,left,Parking Sign, ,179.0299988,unknown,
11798, ,cGhpbGFkZWxwaGlhOjQ5NTEz,F,NO PARKING PRESS ONLY,https://api.coord.com/surveyor/photo/372253,right,Parking Sign, ,198.6600037,street,
13350, ,cGhpbGFkZWxwaGlhOjczNzk4,F,NO PARKING PRESS ONLY,"https://api.coord.com/surveyor/photo/357620, https://api.coord.com/surveyor/photo/371993",left,Parking Sign, ,21.4799995,unknown,
522, ,cGhpbGFkZWxwaGlhOjQ2MTI,F,NO PARKING POLICE VEHICLE ONLY,https://api.coord.com/surveyor/photo/641959,left,Parking Sign, ,17.5499992,street,
525, ,cGhpbGFkZWxwaGlhOjQ2MTI,F,no parking police vehicle only,https://api.coord.com/surveyor/photo/641961,right,Parking Sign, ,36.4500008,street,
7538, ,cGhpbGFkZWxwaGlhOjI4NjM2,F,NO PARKING PHILA TROLLEY WORKS ONLY,https://api.coord.com/surveyor/photo/376461,left,Parking Sign, ,4.98,street,
15253, ,cGhpbGFkZWxwaGlhOjg5NTk3,F,NO PARKING PHILA SIGHT SEEING TOURS ONLY,https://api.coord.com/surveyor/photo/374945,left_right,Parking Sign, ,9.79,unknown,
5174, ,cGhpbGFkZWxwaGlhOjE0ODg5,F,NO PARKING PERMITTED STAGING ZONE LOCAL TOURS ONLY,https://api.coord.com/surveyor/photo/376431,left_right,Parking Sign, ,89.0899963,unknown,
2965, ,cGhpbGFkZWxwaGlhOjExNTgw,F,NO PARKING ON THIS STREET,"https://api.coord.com/surveyor/photo/346462, https://api.coord.com/surveyor/photo/360375",none,Parking Sign, ,90.75,street,
3077, ,cGhpbGFkZWxwaGlhOjExNjE3,F,NO PARKING ON SIDEWALK OR CURB,https://api.coord.com/surveyor/photo/368760,none,Parking Sign, ,18.25,street,
16074, ,cGhpbGFkZWxwaGlhOjEyNDQ5OQ,F,"NO PARKING OF
MOTORIZED VEHICLES
ALLOWED ON SIDEWALK",https://api.coord.com/surveyor/photo/372257,none,Parking Sign, ,17.0400009,street,
15880, ,cGhpbGFkZWxwaGlhOjExMzMyMg,F,NO PARKING MUSEUM VEHICLES ONLY,https://api.coord.com/surveyor/photo/374985,left,Parking Sign, ,73.3399963,street,
12167, ,cGhpbGFkZWxwaGlhOjU0MjY0,F,NO PARKING MOVE PARK AUTHORIZED VEHICLES ONLY VALID PARK PLACARD REQUIRED,"https://api.coord.com/surveyor/photo/347194, https://api.coord.com/surveyor/photo/356364",left,Parking Sign, ,67.9599991,unknown,
12701, ,cGhpbGFkZWxwaGlhOjcxNDcy,F,NO PARKING MOTORCYCLES SCOOTERS ONLY METER MUST BE PAID 12 HOUR PARKING 8 AM - 10 PM MON - SAT,https://api.coord.com/surveyor/photo/356399,left,Parking Sign, ,12.04,unknown,
15103, ,cGhpbGFkZWxwaGlhOjg4Njkw,F,NO PARKING MON - SUN VEHICLES WITHOUT HP OR DV PLATE OR PLACARDS SUBJECT TO FINE,https://api.coord.com/surveyor/photo/369160,left,Parking Sign,Handicap,107.4700012,unknown,
1156, ,cGhpbGFkZWxwaGlhOjU2MjY,F,NO PARKING MON - SUN VEHICLES WITH HP OR DV PLATE OR PLACARDS SUBJECT TO FINE,https://api.coord.com/surveyor/photo/373251,right,Parking Sign,Handicap,104.5800018,unknown,
4584, ,cGhpbGFkZWxwaGlhOjEzOTM5,F,NO PARKING MANAGING DIRECTOR ONLY,"https://api.coord.com/surveyor/photo/350820, https://api.coord.com/surveyor/photo/355993",right,Parking Sign, ,42.2200012,unknown,
15290, ,cGhpbGFkZWxwaGlhOjg5NjAw,F,NO PARKING JUDGES ONLY,"https://api.coord.com/surveyor/photo/374961, https://api.coord.com/surveyor/photo/372160",right,Parking Sign, ,45.75,unknown,
15292, ,cGhpbGFkZWxwaGlhOjg5NjAw,F,NO PARKING INSPECTOR GENERAL ONLY,"https://api.coord.com/surveyor/photo/374961, https://api.coord.com/surveyor/photo/372160",left,Parking Sign, ,45.75,unknown,
12731, ,cGhpbGFkZWxwaGlhOjcxNzM5,F,NO PARKING IN THIS STREET TOW-AWAY ZONE,"https://api.coord.com/surveyor/photo/347070, https://api.coord.com/surveyor/photo/366342",none,Parking Sign, ,39.7099991,unknown,
12732, ,cGhpbGFkZWxwaGlhOjcxNzM5,F,NO PARKING IN THIS STREET TOW AWAY ZONE,https://api.coord.com/surveyor/photo/347073,none,Parking Sign, ,57.75,sidewalk,
2138, ,cGhpbGFkZWxwaGlhOjEwOTkw,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/365564, https://api.coord.com/surveyor/photo/366377",none,Parking Sign, ,22.7099991,unknown,
2866, ,cGhpbGFkZWxwaGlhOjExNDA0,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/365573,none,Parking Sign, ,102.4000015,sidewalk,
2897, ,cGhpbGFkZWxwaGlhOjExNTcx,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/368739, https://api.coord.com/surveyor/photo/368083",none,Parking Sign, ,51.7000008,unknown,
2898, ,cGhpbGFkZWxwaGlhOjExNTcx,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/368742,none,Parking Sign, ,100.3000031,unknown,
8895, ,cGhpbGFkZWxwaGlhOjM5ODY1,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/377310,none,Parking Sign, ,44.3600006,unknown,
9113, ,cGhpbGFkZWxwaGlhOjQwMjU2,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/377472, https://api.coord.com/surveyor/photo/377842",none,Parking Sign, ,17.7399998,sidewalk,
12737, ,cGhpbGFkZWxwaGlhOjcxNzQy,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/366354, https://api.coord.com/surveyor/photo/377259",none,Parking Sign, ,117.0899963,unknown,
12741, ,cGhpbGFkZWxwaGlhOjcxNzQz,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/366362,none,Parking Sign, ,62.6500015,street,
12786, ,cGhpbGFkZWxwaGlhOjczMTE3,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/377323, https://api.coord.com/surveyor/photo/366420",none,Parking Sign, ,14.7200003,unknown,
12788, ,cGhpbGFkZWxwaGlhOjczMTE3,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/366424,none,Parking Sign, ,19.1800003,street,
12800, ,cGhpbGFkZWxwaGlhOjczMzQx,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/378267, https://api.coord.com/surveyor/photo/377811",none,Parking Sign, ,93.7399979,unknown,
12802, ,cGhpbGFkZWxwaGlhOjczMzQx,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/378269, https://api.coord.com/surveyor/photo/377813",none,Parking Sign, ,96.5,sidewalk,
12808, ,cGhpbGFkZWxwaGlhOjczMzQy,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/377818,none,Parking Sign, ,18.5699997,street,
12821, ,cGhpbGFkZWxwaGlhOjczMzQ1,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/378297,none,Parking Sign, ,115.6299973,unknown,
12843, ,cGhpbGFkZWxwaGlhOjczMzgx,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/356417,none,Parking Sign, ,4.77,unknown,
12844, ,cGhpbGFkZWxwaGlhOjczMzgx,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/356418,none,Parking Sign, ,114.0100021,unknown,
12848, ,cGhpbGFkZWxwaGlhOjczMzgy,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/357346,none,Parking Sign, ,85.9199982,unknown,
14849, ,cGhpbGFkZWxwaGlhOjg3OTcz,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/377655, https://api.coord.com/surveyor/photo/360942",none,Parking Sign, ,55.7799988,street,
15047, ,cGhpbGFkZWxwaGlhOjg4NTU1,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/367108,none,Parking Sign, ,29.8799992,unknown,
15137, ,cGhpbGFkZWxwaGlhOjg4ODU0,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/356521, https://api.coord.com/surveyor/photo/357478",none,Parking Sign, ,43.5699997,unknown,
15462, ,cGhpbGFkZWxwaGlhOjk5Mjgw,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/377981, https://api.coord.com/surveyor/photo/378476",none,Parking Sign, ,45.8300018,unknown,
15463, ,cGhpbGFkZWxwaGlhOjk5Mjgw,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/377982, https://api.coord.com/surveyor/photo/378478",none,Parking Sign, ,48.5900002,sidewalk,
15484, ,cGhpbGFkZWxwaGlhOjk5MzM2,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/360975, https://api.coord.com/surveyor/photo/377731",none,Parking Sign, ,0.66,sidewalk,
15747, ,cGhpbGFkZWxwaGlhOjEwNzI3OQ,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/366891,none,Parking Sign, ,36.4000015,unknown,
15748, ,cGhpbGFkZWxwaGlhOjEwNzI3OQ,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/366894,none,Parking Sign, ,39.5,unknown,
15749, ,cGhpbGFkZWxwaGlhOjEwNzI4MA,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/367115,none,Parking Sign, ,1.27,street,
15751, ,cGhpbGFkZWxwaGlhOjEwNzI4MQ,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/377995,none,Parking Sign, ,38.1399994,unknown,
15887, ,cGhpbGFkZWxwaGlhOjExMzMyMw,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/373171, https://api.coord.com/surveyor/photo/372200",none,Parking Sign, ,4.8099999,sidewalk,
15893, ,cGhpbGFkZWxwaGlhOjExMzMyMw,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/372204,none,Parking Sign, ,128.75,unknown,
16030, ,cGhpbGFkZWxwaGlhOjExOTM3OA,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/346618,none,Parking Sign, ,7.8499999,unknown,
16070, ,cGhpbGFkZWxwaGlhOjEyNDQ1NA,F,NO PARKING IN THIS STREET,"https://api.coord.com/surveyor/photo/378525, https://api.coord.com/surveyor/photo/378091",none,Parking Sign, ,14.3199997,street,
16132, ,cGhpbGFkZWxwaGlhOjEzNzczNw,F,NO PARKING IN THIS STREET,https://api.coord.com/surveyor/photo/375028,none,Parking Sign, ,55.0600014,unknown,
2141, ,cGhpbGFkZWxwaGlhOjEwOTkw,F,NO PARKING IN THE STREET,https://api.coord.com/surveyor/photo/366378,none,Parking Sign, ,130.3399963,street,
9098, ,cGhpbGFkZWxwaGlhOjQwMjUy,F,NO PARKING IN DRIVEWAY,https://api.coord.com/surveyor/photo/377442,none,Parking Sign, ,31.1900005,street,
2983, ,cGhpbGFkZWxwaGlhOjExNTgy,F,NO PARKING IF YOUR OPERATING PRIVILEGES HAVE BEEN SUSPENDED UNDER 75 PA. C.S. SECTION 1533,"https://api.coord.com/surveyor/photo/346490, https://api.coord.com/surveyor/photo/360384",none,Parking Sign, ,63.4900017,unknown,
13785, ,cGhpbGFkZWxwaGlhOjc0MTY2,F,NO PARKING IF YOUR OPERATING PRIVILEGES HAVE BEEN SUSPENDED UNDER 75 PA. C.S. SECTION 1533,"https://api.coord.com/surveyor/photo/368538, https://api.coord.com/surveyor/photo/362475",none,Parking Sign, ,105.4300003,unknown,
1961, ,cGhpbGFkZWxwaGlhOjcxMjY,F,NO PARKING IF YOUR OPERATING PRIVILEGES HAVE BEEN SUSPENDED UNDER 75 PA. C. SECTION 1533,"https://api.coord.com/surveyor/photo/350751, https://api.coord.com/surveyor/photo/360360",none,Parking Sign, ,9.7399998,unknown,
11710, ,cGhpbGFkZWxwaGlhOjQ4OTM2,F,"NO PARKING HOTEL LOADING ONLY 30 MINUTE LIMIT
PATRONS ONLY",https://api.coord.com/surveyor/photo/372080,left,Parking Sign, ,12.7200003,sidewalk,
12185, ,cGhpbGFkZWxwaGlhOjU4ODM5,F,"NO PARKING HOTEL LOADING ONLY 30 MINUTE LIMIT
PATRONS ONLY",https://api.coord.com/surveyor/photo/357507,left,Parking Sign, ,7.8200002,unknown,
11012, ,cGhpbGFkZWxwaGlhOjQ0MjY2,F,NO PARKING HOTEL LOADING ONLY 30 MINUTE LIMIT PATRONS ONLY,"https://api.coord.com/surveyor/photo/357451, https://api.coord.com/surveyor/photo/365706",left,Parking Sign, ,107.7699966,unknown,
12194, ,cGhpbGFkZWxwaGlhOjU4ODM5,F,NO PARKING HOTEL LOADING ONLY 30 MINUTE LIMIT PATRONS ONLY,"https://api.coord.com/surveyor/photo/357516, https://api.coord.com/surveyor/photo/357293",right,Parking Sign, ,50.8600006,street,
5346, ,cGhpbGFkZWxwaGlhOjE2MDc4,F,NO PARKING FIRE HOUSE,"https://api.coord.com/surveyor/photo/361916, https://api.coord.com/surveyor/photo/356816",left_right,Parking Sign, ,79.8000031,unknown,
10617, ,cGhpbGFkZWxwaGlhOjQzMDMw,F,NO PARKING DRIVEWAY,"https://api.coord.com/surveyor/photo/371321, https://api.coord.com/surveyor/photo/362574",left_right,Parking Sign, ,69.3399963,unknown,
8514, ,cGhpbGFkZWxwaGlhOjM4OTMy,F,NO PARKING DO NOT BLOCK DRIVEWAY,https://api.coord.com/surveyor/photo/375451,none,Parking Sign, ,24.7299995,unknown,
12851, ,cGhpbGFkZWxwaGlhOjczNjc5,F,NO PARKING DISABLED VANS ONLY,https://api.coord.com/surveyor/photo/351214,left,Parking Sign,Handicap,0.16,street,
1681, ,cGhpbGFkZWxwaGlhOjcxMDk,F,NO PARKING CONSUL ONLY,https://api.coord.com/surveyor/photo/361042,left,Parking Sign, ,55.6800003,street,
1882, ,cGhpbGFkZWxwaGlhOjcxMjM,F,NO PARKING CONSUL ONLY,"https://api.coord.com/surveyor/photo/361100, https://api.coord.com/surveyor/photo/361304",left,Parking Sign, ,47.4900017,unknown,
4542, ,cGhpbGFkZWxwaGlhOjEzOTM2,F,NO PARKING CONSUL ONLY,"https://api.coord.com/surveyor/photo/361139, https://api.coord.com/surveyor/photo/361359",right,Parking Sign, ,83.1699982,street,
6260, ,cGhpbGFkZWxwaGlhOjIwNzYz,F,NO PARKING CONSUL ONLY,"https://api.coord.com/surveyor/photo/370459, https://api.coord.com/surveyor/photo/372701",left,Parking Sign, ,38.7900009,unknown,
6263, ,cGhpbGFkZWxwaGlhOjIwNzYz,F,NO PARKING CONSUL ONLY,https://api.coord.com/surveyor/photo/372702,right,Parking Sign, ,46.1100006,unknown,
10140, ,cGhpbGFkZWxwaGlhOjQyODc1,F,NO PARKING CONSUL ONLY,"https://api.coord.com/surveyor/photo/365972, https://api.coord.com/surveyor/photo/377046",left,Parking Sign, ,8.2700005,unknown,
13443, ,cGhpbGFkZWxwaGlhOjc0MTI4,F,NO PARKING CONSUL ONLY,"https://api.coord.com/surveyor/photo/373055, https://api.coord.com/surveyor/photo/372308",right,Parking Sign, ,8.29,unknown,
4575, ,cGhpbGFkZWxwaGlhOjEzOTM5,F,NO PARKING CITY COUNCIL ONLY,https://api.coord.com/surveyor/photo/350816,left,Parking Sign, ,7.9400001,unknown,
4597, ,cGhpbGFkZWxwaGlhOjEzOTQx,F,NO PARKING CITY COUNCIL ONLY,"https://api.coord.com/surveyor/photo/346698, https://api.coord.com/surveyor/photo/356000",left_right,Parking Sign, ,23.4599991,unknown,
594, ,cGhpbGFkZWxwaGlhOjQ2MTU,F,NO PARKING CCD POLICE VEHICLES ONLY,https://api.coord.com/surveyor/photo/642005,right,Parking Sign, ,115.7600021,street,
10884, ,cGhpbGFkZWxwaGlhOjQzOTMy,F,NO PARKING CCD POLICE VEHICLES ONLY,"https://api.coord.com/surveyor/photo/372872, https://api.coord.com/surveyor/photo/371683",right,Parking Sign, ,44.2000008,street,
589, ,cGhpbGFkZWxwaGlhOjQ2MTU,F,no parking ccd police vehicle only,https://api.coord.com/surveyor/photo/642004,left,Parking Sign, ,89.2600021,unknown,
14887, ,cGhpbGFkZWxwaGlhOjg4MjA4,F,NO PARKING CARRIAGE ONLY,https://api.coord.com/surveyor/photo/372351,left,Parking Sign, ,0,unknown,
14893, ,cGhpbGFkZWxwaGlhOjg4MjA5,F,NO PARKING CARRIAGE ONLY,https://api.coord.com/surveyor/photo/376644,left,Parking Sign, ,18.5499992,unknown,
